Year,Month,Day,temperature,humidity,precipitation
2022,9,21,13.25,69,0
2022,9,20,13.25,65.5,0
2022,9,19,13.45,84.5,0
2022,9,18,14.45,80,0
2022,9,17,13.35,81,0
2022,9,16,15,80.5,1.6
2022,9,15,15.85,87,0.3
2022,9,14,17.14,82,0
2022,9,13,15.45,87,0
2022,9,12,18.75,76.5,0
2022,9,11,19.25,69,0
2022,9,10,17.39,75,0
2022,9,9,16.2,82,0
2022,9,8,14.05,85,0
2022,9,7,16.8,73,0
2022,9,6,15.6,77,0
2022,9,5,15.8,81,0
2022,9,4,17.75,90,4.9
2022,9,3,18.89,77,0
2022,9,2,19.25,86.5,0
2022,9,1,21.15,75.5,0
2022,8,31,22.1,73.5,0
2022,8,30,20.8,82.5,0
2022,8,29,19.64,78.5,0
2022,8,28,17.7,74.5,0
2022,8,27,18.3,75.5,0
2022,8,26,18.1,88.5,0
2022,8,25,21.6,82,0
2022,8,24,20.7,87,0
2022,8,23,19,87,0
2022,8,22,19.8,81.5,0
2022,8,21,20.79,84.5,0
2022,8,20,21.1,81.5,0
2022,8,19,22.75,85.5,0
2022,8,18,22.05,78.5,0
2022,8,17,20.39,82,0
2022,8,16,20.3,79,0
2022,8,15,20.6,75.5,0
2022,8,14,19.45,77,0
2022,8,13,20.14,68.5,0
2022,8,12,18.89,74.5,0
2022,8,11,19.39,79,0
2022,8,10,19.3,87,0.5
2022,8,9,20,85,0
2022,8,8,19.55,84,0
2022,8,7,19.6,84,0
2022,8,6,18.75,79,0
2022,8,5,17,83,0
2022,8,4,17.75,78,0
2022,8,3,18.45,81.5,5.9
2022,8,2,20,75,0
2022,8,1,20.6,85,0
2022,7,31,23.2,78,0
2022,7,30,23.45,76.5,0
2022,7,29,23.4,80,0
2022,7,28,22.9,78.5,0
2022,7,27,24.45,71,0
2022,7,26,22.6,81,0
2022,7,25,20.39,86.5,0
2022,7,24,18.1,88.5,0
2022,7,23,16.64,82.5,0
2022,7,22,17.85,80.5,0
2022,7,21,19.25,84.5,0
2022,7,20,18.2,81.5,0
2022,7,19,17.1,85.5,0
2022,7,18,17.25,80.5,0
2022,7,17,15.9,88.5,1.8
2022,7,16,18.5,75,0
2022,7,15,17.7,77.5,1.3
2022,7,14,19.39,68.5,0
2022,7,13,18.25,68,0
2022,7,12,18.39,85.5,0
2022,7,11,18.55,79,0
2022,7,10,19,77.5,0
2022,7,9,17.7,82,0
2022,7,8,18,81,0
2022,7,7,19.04,76.5,11
2022,7,6,18.95,82.5,1.5
2022,7,5,17.35,84,0
2022,7,4,15.1,85,2.6
2022,7,3,14.25,90,9.7
2022,7,2,16.39,80.5,0
2022,7,1,18.45,77.5,0
2022,6,30,16.6,84.5,0
2022,6,29,17.25,78,0
2022,6,28,17.64,79,1.3
2022,6,27,20.14,65,0
2022,6,26,18.39,76,0
2022,6,25,16.6,79.5,0
2022,6,24,13.6,76.5,0
2022,6,23,14.55,69,0
2022,6,22,15.8,83.5,0
2022,6,21,15.65,85,0.2
2022,6,20,15.14,78,0
2022,6,19,15.25,81,0
2022,6,18,15.15,80.5,4.5
2022,6,17,14.2,82,0.4
2022,6,16,15,85,0.6
2022,6,15,13.8,82,0.6
2022,6,14,14.75,67.5,0
2022,6,13,14.7,72,0
2022,6,12,14.55,84,4.5
2022,6,11,15.85,80,0.2
2022,6,10,16.95,82.5,0.6
2022,6,9,13.65,84,26.3
2022,6,8,16.25,68.5,0.2
2022,6,7,13.45,80,0.8
2022,6,6,13.3,78,0
2022,6,5,16.05,85,12.5
2022,6,4,16.5,79.5,8
2022,6,3,15.6,86.5,9
2022,6,2,16.79,84.5,0
2022,6,1,14.25,88,0
2022,5,31,14.4,83,0
2022,5,30,12,89,5.1
2022,5,29,13.35,78,0
2022,5,28,11.8,77.5,0
2022,5,27,12.85,81,8
2022,5,26,13.25,86.5,8.8
2022,5,25,14.5,79,0.6
2022,5,24,12.89,81,0
2022,5,23,14.2,74,0
2022,5,22,13.8,63.5,0
2022,5,21,11.6,75,0
2022,5,20,9.44,79,0
2022,5,19,11.35,68.5,0
2022,5,18,11.85,74.5,5.7
2022,5,17,10.5,73.5,0
2022,5,16,11.8,76,1.1
2022,5,15,12.3,94.5,24.3
2022,5,14,10.6,80,3.8
2022,5,13,8.8,70,1.5
2022,5,12,8.65,81,6.6
2022,5,11,10.65,70.5,0.9
2022,5,10,11.3,69.5,0.9
2022,5,9,10.45,78,3.5
2022,5,8,8.75,75.5,3.2
2022,5,7,9.64,72.5,0
2022,5,6,9.64,79.5,0
2022,5,5,9.39,92.5,11.6
2022,5,4,10.1,86,1.9
2022,5,3,10.95,85,2.3
2022,5,2,11.85,84,2.3
2022,5,1,10.39,77,0
2022,4,30,11.2,82,8.9
2022,4,29,10.9,67.5,0
2022,4,28,7.45,71,0
2022,4,27,7.65,71,0
2022,4,26,7.85,78.5,1
2022,4,25,10.55,77,6.2
2022,4,24,11.05,71.5,1
2022,4,23,9.44,70.5,0
2022,4,22,9.44,78,0
2022,4,21,9.25,83,9.3
2022,4,20,8.25,64.5,5
2022,4,19,8.4,73.5,0
2022,4,18,8.65,71.5,19.2
2022,4,17,7.75,68,0
2022,4,16,4.85,73,0
2022,4,15,5.65,77,4.3
2022,4,14,4.6,64.5,0
2022,4,13,4.89,74,0.2
2022,4,12,5.25,73,8.6
2022,4,11,7.1,60.5,0
2022,4,10,5.94,83.5,1.4
2022,4,9,7.4,67.5,0
2022,4,8,9.3,76.5,4.4
2022,4,7,9.6,71,0.2
2022,4,6,6.5,72.5,0
2022,4,5,8.35,73,0.3
2022,4,4,7.85,80,5.4
2022,4,3,7.6,89.5,16.6
2022,4,2,8.15,76.5,0.4
2022,4,1,7.5,83,2.2
2022,3,31,8.25,73.5,0
2022,3,30,8.9,74,0.8
2022,3,29,9.65,83,1.6
2022,3,28,8.3,92,3.9
2022,3,27,9.94,92,2
2022,3,26,9.9,85.5,6
2022,3,25,8.65,77.5,0
2022,3,24,5.65,85,0
2022,3,23,8.9,86.5,4
2022,3,22,9.8,95.5,7.9
2022,3,21,6.5,89.5,21.6
2022,3,20,4.35,87,8.1
2022,3,19,7.95,79,2
2022,3,18,7.75,86.5,4.1
2022,3,17,6.55,89,17.5
2022,3,16,6.45,79,0
2022,3,15,7.7,85.5,3.2
2022,3,14,7.1,96.5,35.9
2022,3,13,8.3,85,8.3
2022,3,12,7.19,77.5,14.1
2022,3,11,3.9,89,3.3
2022,3,10,2.35,64.5,0
2022,3,9,3.25,40,0
2022,3,8,7,70.5,0.3
2022,3,7,6.3,87,0
2022,3,6,4.5,85,0
2022,3,5,6.1,86,0
2022,3,4,6.65,90.5,0
2022,3,3,7.25,91,0.2
2022,3,2,8.65,87.5,4.7
2022,3,1,10.05,91,3.5
2022,2,28,7.45,95.5,11.3
2022,2,27,7.55,85.5,19.3
2022,2,26,4.05,68.5,6.2
2022,2,25,0.4,70.5,0
2022,2,24,-0.6,72,0.4
2022,2,23,-2.65,61.5,0
2022,2,22,-0.2,30.5,0
2022,2,21,3.45,61.5,0.9
2022,2,20,5.8,79.5,0
2022,2,19,5.7,91.5,3.6
2022,2,18,5.8,92.5,0
2022,2,17,6.9,81.5,0
2022,2,16,5.45,84.5,0
2022,2,15,6.1,89,0
2022,2,14,5.85,84.5,3.5
2022,2,13,4.39,86.5,0
2022,2,12,3.6,90.5,0
2022,2,11,5.09,94,0
2022,2,10,5.09,99.5,0.2
2022,2,9,7.25,92.5,0.9
2022,2,8,5.45,94,2.9
2022,2,7,7.35,81.5,0
2022,2,6,3.5,93,0
2022,2,5,5.7,94,0
2022,2,4,6.19,91.5,3.3
2022,2,3,3.85,98,7.3
2022,2,2,0.09,81,0.3
2022,2,1,2.84,80,0
2022,1,31,5.35,79,0
2022,1,30,6.1,88,14
2022,1,29,3.4,78,6.4
2022,1,28,2.9,79,0
2022,1,27,2.19,93.5,0
2022,1,26,2.29,96,0
2022,1,25,2.15,95,0
2022,1,24,3.25,97.5,0
2022,1,23,2.15,97.5,0
2022,1,22,4.2,92.5,0
2022,1,21,4.9,94,0
2022,1,20,8.89,90.5,11
2022,1,19,8.05,92.5,8
2022,1,18,6.25,99.5,3.1
2022,1,17,5.65,90.5,1.7
2022,1,16,5.6,98.5,0
2022,1,15,5.15,99,0.2
2022,1,14,7.45,93,0
2022,1,13,7.5,93,0.2
2022,1,12,10.19,94.5,29.3
2022,1,11,8.35,95.5,17.7
2022,1,10,3.55,91.5,4.6
2022,1,9,2.6,91.5,0
2022,1,8,0.64,79,3
2022,1,7,2.95,78.5,7.6
2022,1,6,0.19,98,16.4
2022,1,5,-1.29,90,0.9
2022,1,4,2.55,85,7
2022,1,3,3.5,84.5,7.6
2022,1,2,2.75,82,8.6
2022,1,1,-4.2,70.5,0
2021,12,31,-6.7,72.5,0
2021,12,30,-4.39,80,4.7
2021,12,29,-7.9,70,0
2021,12,28,-8.6,79,0
2021,12,27,-11.55,71,0.8
2021,12,26,-8.25,72.5,3
2021,12,25,-2.6,84,1.6
2021,12,24,1.85,94.5,8.7
2021,12,23,4.4,84,2.4
2021,12,22,4.9,90.5,3.4
2021,12,21,-2.4,83.5,6.5
2021,12,20,-1.05,77,0
2021,12,19,1.65,85.5,0
2021,12,18,4.25,82,31.3
2021,12,17,0.05,89,1.9
2021,12,16,3,82.5,0.7
2021,12,15,4.9,76.5,0
2021,12,14,2.55,90.5,0.8
2021,12,13,3.95,88,8.4
2021,12,12,3.09,88,3.9
2021,12,11,4.85,83.5,5.6
2021,12,10,2.75,94.5,11.3
2021,12,9,3,89.5,0.6
2021,12,8,4.35,79.5,0
2021,12,7,4.75,97,3.4
2021,12,6,1.95,94,6.2
2021,12,5,0.95,83.5,0
2021,12,4,3.45,85.5,2.7
2021,12,3,2.2,84,0
2021,12,2,6.1,79,0
2021,12,1,10.65,84.5,1.7
2021,11,30,10.25,94,16.5
2021,11,29,11.25,95,3.1
2021,11,28,10.55,97.5,24.6
2021,11,27,9.15,93.5,20.2
2021,11,26,8.4,93.5,2.8
2021,11,25,6.25,88.5,27.3
2021,11,24,5,89,2
2021,11,23,6.75,85.5,0
2021,11,22,4.15,86,0
2021,11,21,5.7,85.5,0
2021,11,20,5,90.5,0
2021,11,19,4.84,81.5,0
2021,11,18,3.95,86,6.6
2021,11,17,2.5,80.5,0
2021,11,16,4.45,83,0
2021,11,15,8.85,81,47.8
2021,11,14,9,98,52.5
2021,11,13,6.45,94,19.9
2021,11,12,9.9,85.5,1
2021,11,11,8,90.5,13.3
2021,11,10,6.55,87.5,0.3
2021,11,9,9.25,76,15.2
2021,11,8,7.35,75.5,0.6
2021,11,7,6.35,85,6.2
2021,11,6,6.85,85.5,3.8
2021,11,5,9.14,80.5,4.9
2021,11,4,10.85,86.5,15.7
2021,11,3,11.25,89.5,10.7
2021,11,2,8.25,92,10.8
2021,11,1,4.65,83.5,6.6
2021,10,31,4.5,77,0
2021,10,30,4.7,81.5,0
2021,10,29,7.35,84,0
2021,10,28,8.69,94.5,18.7
2021,10,27,10.35,83,0.3
2021,10,26,10.35,85,4.4
2021,10,25,11.95,72.5,1.9
2021,10,24,11.2,74,3.5
2021,10,23,10.35,88.5,0.6
2021,10,22,10.6,95,4.8
2021,10,21,14.05,70.5,3.8
2021,10,20,10.1,84.5,7.7
2021,10,19,8.25,82.5,0
2021,10,18,9.3,87,0
2021,10,17,10.95,95,7.2
2021,10,16,12.7,92,43.3
2021,10,15,10.75,95,30.1
2021,10,14,8.6,93.5,1.1
2021,10,13,7.25,85,2.7
2021,10,12,6.1,81.5,1.8
2021,10,11,7.3,83.5,0
2021,10,10,10.7,75.5,0
2021,10,9,8.6,86,11.6
2021,10,8,9.05,82,0
2021,10,7,9.1,84,0
2021,10,6,9.05,80,0
2021,10,5,10.7,80,4.5
2021,10,4,11.45,87.5,0
2021,10,3,12.1,84.5,0.4
2021,10,2,11.5,86,0
2021,10,1,11.3,87.5,0
2021,9,30,13.2,90.5,14.1
2021,9,29,11.6,88.5,11.3
2021,9,28,14.3,79.5,6.8
2021,9,27,14.2,86.5,6.3
2021,9,26,13.8,90,21.4
2021,9,25,16.25,76.5,0
2021,9,24,13.45,83.5,0
2021,9,23,14.05,88,0
2021,9,22,15.1,87,1.5
2021,9,21,13.05,85,0
2021,9,20,13.7,80.5,0
2021,9,19,13.3,89.5,2.2
2021,9,18,15.3,79.5,8.6
2021,9,17,12.55,80.5,50.9
2021,9,16,10.9,78,0
2021,9,15,14.55,75.5,0
2021,9,14,13.35,90,11.6
2021,9,13,14.3,80.5,0
2021,9,12,15.5,84.5,0.7
2021,9,11,15.85,85.5,5.3
2021,9,10,19.25,78,0
2021,9,9,20.3,73,0
2021,9,8,19.39,72,0.8
2021,9,7,16.95,82,0
2021,9,6,17.04,76.5,0
2021,9,5,17.14,89,0
2021,9,4,16.1,76.5,13.5
2021,9,3,17.64,63.5,0
2021,9,2,15.7,72.5,0
2021,9,1,13.8,79,0
2021,8,31,15.7,67,1.8
2021,8,30,15.8,72,0
2021,8,29,16.85,80.5,0
2021,8,28,15.45,78,0
2021,8,27,17.14,81,7
2021,8,26,16.3,82.5,3.1
2021,8,25,18.25,64,0
2021,8,24,15.8,70.5,0
2021,8,23,16.55,74,0.3
2021,8,22,18.64,59,0
2021,8,21,18.35,80,0
2021,8,20,16.25,85.5,1.6
2021,8,19,18.39,80,0
2021,8,18,16.89,75,0
2021,8,17,17.8,72.5,0.2
2021,8,16,18.7,84.5,0
2021,8,15,20.35,76,0
2021,8,14,22.4,68.5,0
2021,8,13,22.75,60.5,0
2021,8,12,23.2,70.5,0
2021,8,11,20.75,79,0
2021,8,10,19.75,77.5,0
2021,8,9,18.95,74,0
2021,8,8,18.75,73,0.6
2021,8,7,18.1,76,22.1
2021,8,6,20.65,69,0
2021,8,5,22.95,68,0
2021,8,4,20.25,75,0
2021,8,3,20.55,73,0
2021,8,2,19.5,77.5,0
2021,8,1,21.95,71,0
2021,7,31,21.85,72,0
2021,7,30,21.65,76,0
2021,7,29,20.65,68,0
2021,7,28,20.35,64,0
2021,7,27,19.45,74.5,0
2021,7,26,19.7,72,0
2021,7,25,19.89,73,0
2021,7,24,19.7,63,0
2021,7,23,19.85,58,0
2021,7,22,17.25,63.5,0
2021,7,21,17.54,61,0
2021,7,20,19.35,65,0
2021,7,19,20.3,64,0
2021,7,18,17.95,75,0
2021,7,17,19.55,64,0
2021,7,16,17.14,73.5,0
2021,7,15,17.14,71.5,0
2021,7,14,19.14,69.5,0
2021,7,13,19.25,69.5,0
2021,7,12,18.64,74.5,0
2021,7,11,18.45,75.5,0
2021,7,10,19.55,71.5,0
2021,7,9,20.1,69.5,0
2021,7,8,17.95,72,0
2021,7,7,18.35,75.5,0
2021,7,6,18.1,74,0
2021,7,5,19.75,69.5,0
2021,7,4,20.35,64.5,0
2021,7,3,19.6,76,0
2021,7,2,19.6,76,0
2021,7,1,20.6,72.5,0
2021,6,30,20.95,67.5,0
2021,6,29,26.4,64.5,0
2021,6,28,26,66.5,0
2021,6,27,25.25,68.5,0
2021,6,26,24.9,69,0
2021,6,25,21.8,76.5,0
2021,6,24,18.95,79.5,0
2021,6,23,17.7,73,0
2021,6,22,18.85,79,0
2021,6,21,19.45,77.5,0
2021,6,20,18.05,80.5,0
2021,6,19,16.64,75,0
2021,6,18,14.6,77,0
2021,6,17,16.64,63,0
2021,6,16,16.39,67.5,0
2021,6,15,16.5,75,2.6
2021,6,14,17.14,81.5,1.6
2021,6,13,16.2,90.5,12.5
2021,6,12,16.55,70.5,0.6
2021,6,11,13.95,66.5,6.3
2021,6,10,15.7,55,0
2021,6,9,14.35,66,1.2
2021,6,8,11.7,67,0
2021,6,7,11.95,71.5,5.2
2021,6,6,11.1,75,5
2021,6,5,14.25,75.5,0.8
2021,6,4,14.5,73.5,1.4
2021,6,3,18.14,75,0
2021,6,2,20.5,68,0
2021,6,1,17.6,81,0
2021,5,31,16.55,76.5,0
2021,5,30,14.5,79,0
2021,5,29,12.6,79,0
2021,5,28,13.6,68,0.8
2021,5,27,12.9,84.5,8.2
2021,5,26,13.64,64,0
2021,5,25,14.85,80,0
2021,5,24,11.95,92.5,3.1
2021,5,23,13.85,78.5,0
2021,5,22,13.1,75.5,0
2021,5,21,12,73,0
2021,5,20,10.5,71,0
2021,5,19,10.5,70.5,0
2021,5,18,11.3,62.5,5
2021,5,17,13.55,73.5,7
2021,5,16,14.05,79,0
2021,5,15,14.9,77.5,0
2021,5,14,13,81,0
2021,5,13,12.85,83.5,0
2021,5,12,13.9,82.5,3.6
2021,5,11,11.3,75.5,0
2021,5,10,11,72,0
2021,5,9,11.1,73,0
2021,5,8,11.2,63,0
2021,5,7,9.75,67,0
2021,5,6,13.7,65.5,0.3
2021,5,5,10.35,80,0
2021,5,4,11.95,77.5,0
2021,5,3,10.25,82,2.2
2021,5,2,10.8,75.5,0
2021,5,1,11.85,69,0
2021,4,30,14.2,80.5,13.5
2021,4,29,13.64,79,0.3
2021,4,28,12.2,78,1.4
2021,4,27,11.1,69.5,0
2021,4,26,10.1,83,0
2021,4,25,10.05,85,7.7
2021,4,24,9.94,87,10.9
2021,4,23,11.3,74.5,0.3
2021,4,22,10.85,75,0
2021,4,21,9.69,74,0
2021,4,20,11.15,65.5,0
2021,4,19,13.05,54,0
2021,4,18,11.45,72,0
2021,4,17,11.89,73.5,0
2021,4,16,11.35,71.5,0
2021,4,15,10.55,70,0
2021,4,14,7.9,69,0
2021,4,13,8.45,59,0
2021,4,12,5.85,62,0
2021,4,11,4.2,66.5,0
2021,4,10,5.69,66,0
2021,4,9,5.4,74.5,0.9
2021,4,8,7.4,58,0
2021,4,7,6.2,81,1.8
2021,4,6,8.3,68.5,0
2021,4,5,4.55,79,0
2021,4,4,7.8,68,0
2021,4,3,8.55,75.5,1.2
2021,4,2,8.8,64.5,0
2021,4,1,8.85,64.5,0
2021,3,31,5.35,71,0
2021,3,30,4.5,70.5,0
2021,3,29,4.84,69,0
2021,3,28,6.6,72,4.2
2021,3,27,6.8,82.5,0
2021,3,26,6.5,77,0
2021,3,25,7.4,82.5,0
2021,3,24,6.05,91.5,6
2021,3,23,5.3,77,0.4
2021,3,22,7.05,76.5,0
2021,3,21,5.65,78.5,5.9
2021,3,20,7.55,83,1.8
2021,3,19,8.6,72,0.9
2021,3,18,7.7,77,2.7
2021,3,17,5.35,78,1
2021,3,16,3.8,80,0
2021,3,15,3.9,75.5,0
2021,3,14,6.95,71,1.2
2021,3,13,8.19,63,0
2021,3,12,6.45,67,0
2021,3,11,3,69.5,0
2021,3,10,4.35,80.5,0
2021,3,9,7,67.5,0
2021,3,8,5.85,73,0
2021,3,7,6.69,74.5,1.5
2021,3,6,7.95,77,0.7
2021,3,5,8.8,76.5,3.7
2021,3,4,6.35,80,4
2021,3,3,6.6,70.5,0
2021,3,2,4.8,74,0
2021,3,1,7.8,78.5,0
2021,2,28,5.09,93.5,3.3
2021,2,27,2.4,78.5,0.6
2021,2,26,5.8,72.5,1.6
2021,2,25,5.65,78,4.6
2021,2,24,1.9,79,0
2021,2,23,4.45,80,0.2
2021,2,22,8.1,83,1.5
2021,2,21,7.9,85.5,1.9
2021,2,20,2.9,82.5,1.1
2021,2,19,4.64,84.5,1.4
2021,2,18,3.95,75,1.7
2021,2,17,3.25,85,0
2021,2,16,5.65,84.5,0.2
2021,2,15,2.35,93,13.4
2021,2,14,0.05,85.5,2.1
2021,2,13,-1.75,65.5,6.2
2021,2,12,-3.5,41,0
2021,2,11,-1.8,40.5,0
2021,2,10,-1.6,61.5,0
2021,2,9,-0.75,65,0
2021,2,8,0.7,77,0
2021,2,7,5.5,76.5,0
2021,2,6,6.8,83,1.9
2021,2,5,6.35,90.5,1.1
2021,2,4,4.9,93.5,7.6
2021,2,3,4.55,81,0
2021,2,2,5.4,90,13.5
2021,2,1,6.19,94.5,19.2
2021,1,31,6.5,87,7.3
2021,1,30,5.8,85.5,1.7
2021,1,29,4.75,82,0
2021,1,28,4.55,83,1.4
2021,1,27,3.2,87.5,0.4
2021,1,26,4.4,70,0
2021,1,25,3.15,90,10.7
2021,1,24,2.29,85.5,9
2021,1,23,0,77.5,0
2021,1,22,1.45,74.5,0
2021,1,21,3.84,88,0.5
2021,1,20,5.09,90.5,0
2021,1,19,3.85,88,0
2021,1,18,4,87,0
2021,1,17,5.8,93.5,0.7
2021,1,16,5.4,92.5,2.5
2021,1,15,7.5,88,2.1
2021,1,14,4.95,76,0
2021,1,13,7.75,75,3.9
2021,1,12,9.69,95.5,22.1
2021,1,11,8.94,84,15.2
2021,1,10,6.85,85.5,4.4
2021,1,9,3.2,84.5,0
2021,1,8,4.3,85.5,9.3
2021,1,7,5.6,86,0
2021,1,6,6.7,87,0.2
2021,1,5,5.19,93.5,29.5
2021,1,4,5.75,91.5,18.1
2021,1,3,5.8,89,6.4
2021,1,2,7.85,85.5,12.7
2021,1,1,8.5,90,17.6
2020,12,31,6.5,94,6.8
2020,12,30,4.75,92.5,31.6
2020,12,29,4,91,8.2
2020,12,28,5.3,92,0.8
2020,12,27,5.19,92,6.4
2020,12,26,6.5,83,3.7
2020,12,25,3.7,81.5,8.1
2020,12,24,0.04,89,0
2020,12,23,1.8,80.5,0
2020,12,22,2.09,85.5,0
2020,12,21,4.25,90,31.8
2020,12,20,7.25,87.5,0
2020,12,19,6.35,90,19.6
2020,12,18,7.5,92,19.7
2020,12,17,7.25,87.5,9.1
2020,12,16,8.1,86.5,7.6
2020,12,15,7.5,89,7.4
2020,12,14,6.25,94.5,1.5
2020,12,13,3.15,88.5,10.4
2020,12,12,1.79,87,0
2020,12,11,4,94,9.2
2020,12,10,5.15,90,0
2020,12,9,7,88,0.3
2020,12,8,8.4,96.5,14.7
2020,12,7,9.3,88,10.8
2020,12,6,6.65,81.5,2.2
2020,12,5,5.35,81,0
2020,12,4,5.05,83.5,0
2020,12,3,3.34,86,0
2020,12,2,3.05,90,0
2020,12,1,3.9,84.5,0
2020,11,30,7.44,81,3.9
2020,11,29,3.65,85.5,0.2
2020,11,28,5.4,90,0
2020,11,27,8.65,82.5,1.2
2020,11,26,6.1,93.5,2.4
2020,11,25,6.19,87,1.2
2020,11,24,6.8,91,9.5
2020,11,23,6.25,91.5,9.4
2020,11,22,4.5,84.5,2.5
2020,11,21,5.5,88.5,0
2020,11,20,7.95,92,2.8
2020,11,19,6.35,83,5.3
2020,11,18,7.65,91.5,16.9
2020,11,17,9.65,82.5,4.5
2020,11,16,6.9,91,20.5
2020,11,15,8.15,83,1.3
2020,11,14,5.19,86.5,5.6
2020,11,13,6.4,84.5,31.7
2020,11,12,4.59,83,22.8
2020,11,11,2.15,87.5,0
2020,11,10,3.5,90,3.7
2020,11,9,1.35,73,2.1
2020,11,8,2.95,52,0
2020,11,7,6.4,61.5,0
2020,11,6,6.65,79,0
2020,11,5,10.05,81,0
2020,11,4,13.45,83.5,7.2
2020,11,3,10.1,93,34.6
2020,11,2,7.8,82,0
2020,11,1,6.35,85.5,0
2020,10,31,5.55,87.5,0
2020,10,30,10,79,3.6
2020,10,29,11.85,88.5,0
2020,10,28,11.8,86.5,0
2020,10,27,7.69,80.5,0
2020,10,26,4.55,75,0.6
2020,10,25,0.85,61,0
2020,10,24,5.2,54.5,0
2020,10,23,5.6,89,12.8
2020,10,22,7.4,74.5,0
2020,10,21,9.25,77,0
2020,10,20,9.9,82,0
2020,10,19,11.5,88,0
2020,10,18,10.15,92,10.8
2020,10,17,11.5,83,0.5
2020,10,16,11.8,92,2.7
2020,10,15,8.55,83.5,0.3
2020,10,14,10.5,83,0
2020,10,13,12,81,13.9
2020,10,12,11.25,76,0
2020,10,11,9.39,88,14.4
2020,10,10,13.55,80,12
2020,10,9,14.1,88.5,15.7
2020,10,8,15.6,82.5,0
2020,10,7,12.3,96.5,0
2020,10,6,12.85,94,0
2020,10,5,13.2,88.5,0
2020,10,4,14,93,0.2
2020,10,3,14.1,87.5,0
2020,10,2,14.2,87,0
2020,10,1,14.85,90,0
2020,9,30,15.5,83,0
2020,9,29,13.7,88.5,0
2020,9,28,13.35,84,0
2020,9,27,13,85.5,0
2020,9,26,12.65,87,2.6
2020,9,25,15.95,75.5,7.8
2020,9,24,15.85,84.5,12.8
2020,9,23,15.9,84.5,29.6
2020,9,22,16.45,75.5,0.8
2020,9,21,16.25,76.5,0
2020,9,20,16.64,77.5,0
2020,9,19,15.95,88,2.8
2020,9,18,16.55,92.5,0
2020,9,17,17.55,91.5,0
2020,9,16,17.14,92.5,0
2020,9,15,18.64,83,1.8
2020,9,14,14.25,89,1
2020,9,13,13.89,86,0
2020,9,12,15.15,82.5,0
2020,9,11,19.2,68.5,0
2020,9,10,18.25,74.5,0
2020,9,9,16.85,69.5,0
2020,9,8,16.5,53,0
2020,9,7,18.8,58.5,0
2020,9,6,17.25,83.5,0
2020,9,5,17.95,78.5,0
2020,9,4,17.89,81.5,0
2020,9,3,16.64,83,0
2020,9,2,17.85,81.5,0
2020,9,1,18.05,73.5,0
2020,8,31,16.14,79.5,0
2020,8,30,14.55,72.5,0
2020,8,29,16.5,67.5,0
2020,8,28,17.2,78,0
2020,8,27,15.85,74.5,0
2020,8,26,15.75,80.5,0
2020,8,25,15.4,80.5,0
2020,8,24,16.95,81.5,0.3
2020,8,23,16.55,81,0
2020,8,22,16,77,0
2020,8,21,19.05,81.5,7.6
2020,8,20,19,83.5,6.6
2020,8,19,19.6,73,0
2020,8,18,20.9,71,0
2020,8,17,23.7,64.5,0
2020,8,16,21.55,68,0
2020,8,15,18.45,76.5,0
2020,8,14,17.1,66.5,0
2020,8,13,15.35,67.5,0
2020,8,12,16.75,65,0
2020,8,11,16.45,77,0
2020,8,10,17.35,75,0
2020,8,9,15.95,77.5,0
2020,8,8,17.7,75,1.8
2020,8,7,16.75,77,4.6
2020,8,6,17.85,77.5,25.6
2020,8,5,20.7,64,0
2020,8,4,20,80.5,0
2020,8,3,20.39,75,0
2020,8,2,19.95,69,0
2020,8,1,19.2,73.5,0
2020,7,31,21.15,66,0
2020,7,30,19.55,74.5,0
2020,7,29,18.2,71,0
2020,7,28,19.2,77.5,0
2020,7,27,20.29,77,0
2020,7,26,17.89,76.5,0
2020,7,25,16.3,75,0
2020,7,24,17.35,70.5,0
2020,7,23,18.2,73.5,0
2020,7,22,19.95,74,0
2020,7,21,21.6,71.5,0
2020,7,20,20.5,79,0
2020,7,19,18.6,79,0
2020,7,18,17.05,77,0
2020,7,17,18.35,75,0
2020,7,16,19.7,75,0
2020,7,15,19.05,70.5,0
2020,7,14,16.14,75.5,0
2020,7,13,15.25,75.5,0
2020,7,12,15.7,74,0
2020,7,11,15.4,80.5,3.2
2020,7,10,16.39,72.5,0
2020,7,9,17.04,79.5,4.6
2020,7,8,17.14,72.5,0.8
2020,7,7,16.1,70,0
2020,7,6,16.54,71,0
2020,7,5,15.2,75.5,0
2020,7,4,15.6,74.5,0
2020,7,3,13.45,89,16.2
2020,7,2,15.55,75.5,1
2020,7,1,13.9,85.5,1.4
2020,6,30,16.64,74,0.6
2020,6,29,17.35,74.5,0
2020,6,28,16.1,80.5,0.4
2020,6,27,16.2,78,0.4
2020,6,26,17.5,79.5,0.4
2020,6,25,17.5,82.5,0
2020,6,24,18.14,87,4.2
2020,6,23,17.95,85.5,0.8
2020,6,22,17.05,74,0
2020,6,21,17.64,73.5,0
2020,6,20,18.05,86.5,5.2
2020,6,19,18.89,71.5,0.8
2020,6,18,15.25,75.5,0
2020,6,17,15.55,71,0
2020,6,16,14.2,77,0
2020,6,15,12.65,85,5.4
2020,6,14,14.55,74,0.8
2020,6,13,13.35,82,1
2020,6,12,14.65,82.5,13.6
2020,6,11,17,76,0
2020,6,10,16.39,82.5,1.8
2020,6,9,12.45,85,7.8
